filename,cluster_label
D014_c_0004905_patch_2_2.png,3
D014_c_0004907_patch_2_2.png,1
D014_c_0004910_patch_1_2.png,2
D014_c_0004911_patch_2_1.png,3
D014_c_0004912_patch_2_0.png,3
D014_c_0004912_patch_3_1.png,3
D014_c_0004917_patch_2_1.png,1
D014_c_0004921_patch_1_2.png,1
D014_c_0004922_patch_1_2.png,4
D014_c_0004933_patch_2_1.png,1
D014_c_0004945_patch_1_2.png,3
D014_c_0004947_patch_1_2.png,1
D014_c_0004950_patch_2_2.png,1
D014_c_0004955_patch_1_2.png,2
D014_c_0004959_patch_1_2.png,3
D014_c_0004979_patch_2_1.png,3
D014_c_0004980_patch_2_1.png,1
D014_c_0004987_patch_2_2.png,2
D014_c_0004995_patch_2_2.png,3
D023_c_0001283_patch_1_2.png,1
D023_c_0001286_patch_1_2.png,1
D023_c_0001287_patch_1_2.png,1
D023_c_0001288_patch_1_2.png,1
D023_c_0001289_patch_1_1.png,1
D023_c_0001291_patch_2_2.png,1
D023_c_0001292_patch_1_1.png,1
D023_c_0001293_patch_1_2.png,1
D023_c_0001294_patch_1_2.png,1
D023_c_0001295_patch_1_2.png,1
D023_c_0001296_patch_2_1.png,1
D023_c_0001298_patch_1_2.png,1
D023_c_0001300_patch_2_1.png,1
D023_c_0001301_patch_1_2.png,1
D023_c_0001302_patch_2_2.png,1
D023_c_0001304_patch_2_2.png,1
D023_c_0001305_patch_2_2.png,1
D023_c_0001306_patch_1_2.png,2
D023_c_0001307_patch_1_2.png,1
D023_c_0001308_patch_1_2.png,1
D023_c_0001309_patch_1_1.png,1
D023_c_0001313_patch_1_2.png,1
D023_c_0001317_patch_1_2.png,1
D023_c_0001318_patch_1_2.png,1
D023_c_0001319_patch_2_2.png,1
D023_c_0001321_patch_1_2.png,1
D023_c_0001322_patch_2_2.png,1
D023_c_0001327_patch_1_1.png,1
D023_c_0001337_patch_2_1.png,1
D023_c_0001341_patch_2_2.png,1
D023_c_0001342_patch_1_2.png,1
D023_c_0001345_patch_1_1.png,1
D023_c_0001347_patch_2_1.png,1
D023_c_0001349_patch_1_2.png,1
D023_c_0001350_patch_1_2.png,1
D023_c_0001352_patch_2_2.png,1
D023_c_0001354_patch_1_2.png,1
D023_c_0001361_patch_1_1.png,1
D023_c_0001366_patch_2_2.png,1
D023_c_0001368_patch_1_1.png,1
D023_c_0001372_patch_1_2.png,1
D023_c_0001373_patch_2_1.png,3
D023_c_0001374_patch_2_1.png,1
D023_c_0001377_patch_1_1.png,1
D023_c_0001378_patch_2_2.png,1
D023_c_0001379_patch_1_1.png,1
D023_c_0001381_patch_2_2.png,1
D023_c_0001384_patch_3_3.png,1
D023_c_0001386_patch_1_1.png,1
D023_c_0001388_patch_2_1.png,1
D023_c_0001389_patch_2_1.png,4
D023_c_0001393_patch_1_2.png,3
D023_c_0001395_patch_1_2.png,1
D023_c_0001401_patch_1_1.png,1
D023_c_0001405_patch_1_1.png,3
D023_c_0001407_patch_1_2.png,1
D023_c_0001408_patch_2_1.png,1
D023_c_0001409_patch_2_2.png,1
D023_c_0001413_patch_1_2.png,1
D023_c_0001419_patch_1_2.png,1
D023_c_0001420_patch_2_1.png,1
D023_c_0001430_patch_2_1.png,1
D023_c_0001431_patch_1_2.png,1
D023_c_0001445_patch_1_2.png,1
D023_c_0001457_patch_2_2.png,1
D023_c_0001492_patch_2_1.png,1
D023_c_0001495_patch_2_1.png,1
D032_c_0000207_patch_0_2.png,1
D032_c_0000209_patch_1_1.png,2
D032_c_0000212_patch_0_2.png,3
D032_c_0000213_patch_1_1.png,2
D032_c_0000214_patch_2_2.png,2
D032_c_0000215_patch_1_1.png,4
D032_c_0000216_patch_1_1.png,1
D032_c_0000217_patch_1_1.png,2
D032_c_0000219_patch_0_2.png,3
D032_c_0000221_patch_1_1.png,1
D032_c_0000223_patch_1_1.png,1
D032_c_0000225_patch_1_1.png,3
D032_c_0000226_patch_1_2.png,3
D032_c_0000228_patch_2_1.png,3
D032_c_0000229_patch_2_1.png,1
D032_c_0000231_patch_0_0.png,2
D032_c_0000232_patch_2_1.png,2
D032_c_0000233_patch_0_2.png,1
D032_c_0000235_patch_2_2.png,1
D032_c_0000236_patch_1_2.png,1
D032_c_0000237_patch_1_1.png,2
D032_c_0000238_patch_0_1.png,3
D032_c_0000239_patch_2_1.png,1
D032_c_0000240_patch_2_1.png,3
D032_c_0000242_patch_1_1.png,2
D032_c_0000244_patch_2_3.png,1
D032_c_0000245_patch_0_2.png,1
D032_c_0000246_patch_1_1.png,1
D032_c_0000247_patch_1_1.png,3
D032_c_0000248_patch_1_2.png,1
D032_c_0000249_patch_1_2.png,2
D032_c_0000250_patch_1_1.png,3
D032_c_0000251_patch_2_2.png,3
D032_c_0000252_patch_1_3.png,1
D032_c_0000253_patch_1_2.png,1
D032_c_0000265_patch_1_2.png,4
D032_c_0000266_patch_1_1.png,3
D032_c_0000267_patch_2_1.png,3
D032_c_0000268_patch_1_2.png,3
D032_c_0000269_patch_1_2.png,3
D032_c_0000270_patch_1_2.png,3
D032_c_0000271_patch_3_2.png,1
D032_c_0000273_patch_1_1.png,2
D032_c_0000274_patch_0_0.png,3
D032_c_0000275_patch_2_2.png,2
D032_c_0000276_patch_1_2.png,4
D032_c_0000279_patch_2_1.png,3
D032_c_0000281_patch_0_1.png,2
D032_c_0000281_patch_2_1.png,4
D032_c_0000281_patch_3_0.png,3
D032_c_0000284_patch_2_1.png,1
D032_c_0000284_patch_2_2.png,1
D032_c_0000285_patch_2_2.png,3
D032_c_0000287_patch_0_2.png,1
D032_c_0000292_patch_2_2.png,1
D032_c_0000294_patch_2_2.png,2
D032_c_0000294_patch_3_1.png,2
D032_c_0000297_patch_1_2.png,3
D032_c_0000301_patch_1_2.png,2
D032_c_0000303_patch_2_1.png,1
D032_c_0000304_patch_3_1.png,3
D032_c_0000306_patch_2_1.png,3
D032_c_0000307_patch_1_2.png,1
D032_c_0000309_patch_2_2.png,1
D032_c_0000318_patch_2_2.png,2
D032_c_0000320_patch_2_2.png,1
D032_c_0000324_patch_2_1.png,3
D032_c_0000324_patch_3_1.png,2
D032_c_0000326_patch_1_1.png,1
D032_c_0000327_patch_1_2.png,1
D032_c_0000328_patch_1_1.png,3
D032_c_0000329_patch_1_1.png,3
D032_c_0000331_patch_1_1.png,3
D032_c_0000331_patch_1_2.png,2
D032_c_0000333_patch_1_2.png,2
D032_c_0000333_patch_1_3.png,3
D032_c_0000333_patch_2_2.png,3
D032_c_0000335_patch_2_0.png,4
D032_c_0000335_patch_2_1.png,2
D032_c_0000335_patch_2_2.png,4
D032_c_0000340_patch_2_1.png,3
D032_c_0000347_patch_1_0.png,2
D032_c_0000347_patch_1_1.png,2
D032_c_0000347_patch_2_1.png,3
D032_c_0000354_patch_2_1.png,3
D047_x_0000012_patch_0_1.png,3
D047_x_0000013_patch_0_2.png,1
D047_x_0000014_patch_0_1.png,3
D047_x_0000015_patch_1_3.png,1
D047_x_0000016_patch_3_1.png,1
D047_x_0000018_patch_2_1.png,3
D047_x_0000020_patch_2_2.png,3
D047_x_0000021_patch_0_2.png,4
D047_x_0000022_patch_0_0.png,2
D047_x_0000023_patch_0_3.png,3
D047_x_0000024_patch_0_2.png,3
D047_x_0000025_patch_0_1.png,3
D047_x_0000028_patch_1_1.png,3
D047_x_0000029_patch_0_1.png,1
D047_x_0000032_patch_1_1.png,3
D047_x_0000039_patch_1_1.png,1
D047_x_0000041_patch_2_3.png,3
